"id","name","lat","lon"
1189,"Ata-Tigwa",7.66925666666667,124.289703333333
1190,"Atayal",24.5270243064613,121.36175245
1191,"Atayalic",24.344854312701,121.392928767187
1192,"Babar",-8.17275042398686,129.648513072627
1193,"Bakati'",1.05463,109.42383
1194,"Baki-Bierebo",-16.67496,168.1562
1195,"Balangaw",17.17,121.17
1196,"Bali-Sasak-Sumbawa",-8.56910676396202,116.2813534375
1197,"Bali-Vitu",-4.8722599463591,149.573491235878
1198,"Banda-Geser",-4.5792100189792,131.779930069248
1199,"Banton",12.51942,122.03419
1200,"Bariai",-5.58581062973093,148.0795546875
1201,"Barito-Mahakam",-1.20840649727186,116.03759765625
1202,"Basay",24.1349018096479,121.885413133511
1203,"Bashiic",20.8108271714186,121.893179375837
1204,"Bel",-5.42735166303634,146.181788089735
1205,"Berawan",3.95194,114.64233
1206,"Berawan-Lower Baram",4.19299,114.488525
1207,"Biakic",-1.263843131735,134.757810767095
1208,"Bibling",-5.72276045323154,149.265704166667
1209,"Bidayuh",1.31824,110.34668
1210,"Bieria-Maii",-16.76275,168.2215
1211,"Bikol",13.425344,123.37844
1212,"Bilic",6.18372524958126,124.817334524554
1213,"Bima-Sumba",-9.44475792841152,120.450282403878
1214,"Bintulu",2.96882635733302,112.440793931919
1215,"Bisayan",9.67257245580362,125.235809643979
1216,"Blaan",6.02873320420004,125.18509090625
1217,"Bobot",-3.4128500284688,130.287995103872
1218,"Bontok",17.03731,121.01016
1219,"Bontok-Kankanay",16.9729785379336,120.935867643591
1220,"Borneo Coast Bajaw",-3.2020258747799,121.906215376953
1221,"Buang",-6.9199,146.639
1222,"Bughotu",-8.48679226877594,159.804449453125
1223,"Buhid-Taubuid",12.6396,121.21
1224,"Buka",-5.167175,154.627865
1225,"Bungku-Tolaki",-3.10180007091105,121.704193440755
1226,"Bunun",23.3384218096479,121.469583133511
1227,"Buru",-3.5,126.5
1228,"Butuan-Tausug",7.28710480334044,123.343405647186
1229,"Bwaidoga",-9.46898625125168,150.411952041016
1230,"C'uli'",24.5226710599103,121.340523942708
1231,"Cagayan Valley",17.5685990543009,121.629036440832
1232,"Cebuan",10.4337932431844,123.81591796875
1233,"Celebic",-3.12735082502697,121.812006216031
1234,"Cenderawasih Bay",-1.86667136664712,133.957121223826
1235,"Central",7.60793878324658,124.404456696429
1236,"Central",7.07848336490834,124.423729537662
1237,"Central",-20.97245,165.14
1238,"Central",-8.1268025,159.32412
1239,"Central",-19.2149340961142,204.956621138505
1240,"Central-Eastern Malayo-Polynesian",-11.2082495453787,157.842997268385
1241,"Central-Eastern Oceanic",-14.5907877408561,167.877705415807
1242,"Central-South",-2.34878701781515,114.85075347668
1243,"Central-Western",-2.1611701782454,135.107080490388
1244,"Central Cordilleran",17.1361662312194,121.141824422731
1245,"Central Luzon",15.2112298275254,120.511526604648
1246,"Central Malayo-Polynesian",-7.12719462405141,126.744768473807
1247,"Central Maluku",-3.48003345000075,129.260543465199
1248,"Central Pacific",-15.150293102973,184.616356808268
1249,"Central Papuan",-9.25191502242177,147.260540760691
1250,"Central Philippine",10.7120755311798,124.510026278088
1251,"Central Vanuatu",-17.4127618972239,168.428339849302
1252,"Central Western Plains",24.0914833333333,120.609808333333
1253,"Cham",11.6673548273132,107.272963506662
1254,"Chamic",11.9827912068283,106.818903376666
1255,"Choiseul",-6.96858395132667,156.819792585227
1256,"Chru-Northern",13.98224,108.949533333333
1257,"Coastal",11.6673548273132,107.272963506662
1258,"Coastal",13.66966,123.290855
1259,"Core",1.31824,110.34668
1260,"Danao",7.05784515038085,121.732345520833
1261,"Dayic",4.19813333333333,115.76032
1262,"Dobu-Duau",-9.90975425015012,150.92028396875
1263,"Dusun",5.95174,116.743163333333
1264,"Dusunic",5.95174,116.743163333333
1265,"East",-14.7029424855353,69.1522594336134
1266,"East",-3.59693662142942,129.788556370942
1267,"East",-6.17818337240114,127.754217842452
1268,"East",-2.06300916926043,147.107135673828
1269,"East",-3.44661797912374,128.56701060858
1270,"East",-8.50856985226292,159.115371227539
1271,"East",-19.6100780334246,207.24020792826
1272,"East Arawe",-6.03443333333333,150.310666666667
1273,"East Coast",-3.04184305848877,121.929001464844
1274,"East Damar",-8.07258086134465,128.463215743173
1275,"East Fijian",-17.1842830442822,178.6102978125
1276,"East Fijian-Polynesian",-15.15981574779,184.89033137011
1277,"East Formosan",23.8244663931665,121.497783593925
1278,"East Makian-Gane",0.00121311257672,127.777752883178
1279,"East Santo",-15.240553459356,167.090206665039
1280,"East Uvean-Niuafo'ou",-14.4818274630705,184.200573959315
1281,"East Vanuatu",-15.1031261081795,167.908739850561
1282,"Eastern",-3.27008743379459,121.858402893223
1283,"Eastern",3.2108972732006,123.417169278945
1284,"Eastern",-2.49596952014354,133.839521257027
1285,"Eastern Malayo-Polynesian",-11.7156239410031,161.709263550954
1286,"Ellicean",-4.02152999546827,161.828397572472
1287,"Elpaputi",-3.32028,128.93888
1288,"Ende-Lio",-8.73817551643591,121.598397441406
1289,"Epi",-16.6519133333333,168.1728
1290,"Erromanga",-18.8478288817954,169.37115682039
1291,"Extra-Ramelaic",-8.01038640520009,127.199291822963
1292,"Extreme Northern",-20.20112,164.1244
1293,"Extreme Southern",-22.1527666666667,166.589
1294,"Favorlang-Babuza",23.96642,120.640116666667
1295,"Flores-Lembata",-8.4800493862442,123.030740979687
1296,"Futunic",-15.8836908140353,169.332065008318
1297,"Gabadi",-9.03389,146.9919
1298,"Gaddangic",17.3750018433813,121.602174257812
1299,"Gela",-9.4431875,160.3775825
1300,"Gela-Guadalcanal",-9.47598933060036,160.204654734077
1301,"Geser-Gorom",-4.0485200284688,131.161410103872
1302,"Gorontalic",0.803647429242134,122.429561106771
1303,"Gorontalo-Mongondow",0.861989807441816,123.35298173057
1304,"Greater Barito",-3.35790577992743,111.30386532112
1305,"Greater Central Philippine",9.26919300430128,123.423357761564
1306,"Guadalcanal",-9.62667514817538,160.21241898395
1307,"Gumawana",-9.2675,150.7976665
1308,"Haekic",-21.0735,164.869
1309,"Halia",-5.167175,154.627865
1310,"Hanunoo",12.4423300724116,121.23305859375
1311,"Hatuhaha",-3.32028,128.93888
1312,"Highlands",13.72401,108.68041
1313,"Hmwaveke",-20.713,164.5885
1314,"Hote",-7.0771,146.869
1315,"Hote-Buang",-6.9985,146.754
1316,"Huon Gulf",-6.95368067930655,147.315895713247
1317,"Ibaloy",15.7064039651525,121.490874627891
1318,"Ibanagic",17.5248940400801,121.565681337891
1319,"Ibanic",0.527336304811517,112.7197265625
1320,"Ida'an",5.06906,118.25684
1321,"Ifugaw",16.8981626896678,120.959618217957
1322,"Ikiribati",-1.09129174695414,172.110425708816
1323,"Ilocano",17.6440220278727,121.11328125
1324,"Ilongot",17.0215281803367,121.114185950016
1325,"Inland",13.2624666666667,123.43683
1326,"Inner Sulu Sama",5.339195,120.387785
1327,"Interior",-2.310525,121.1275
1328,"Iriga",13.38959,123.3307
1329,"Isinai",16.3299,121.12
1330,"Isnag",17.9182391680679,122.13587726436
1331,"Itneg",17.9182391680679,122.13587726436
1332,"Ivatan",20.5045786831813,121.884156835069
1333,"Jayapura Bay",-2.54415,140.62585
1334,"Kaili-Pamona",-1.7271,120.399
1335,"Kairiru",-3.35440535760295,143.563842773438
1336,"Kairiru-Manam",-3.51342337941333,144.134084179688
1337,"Kajang",2.49037,114.67255
1338,"Kakabai",-10.1692,149.999
1339,"Kalamian",11.4475630345007,120.644042490729
1340,"Kalinga",17.4567425,121.2402725
1341,"Kalinga-Itneg",17.5490418336136,121.419393452872
1342,"Kallahan",16.6506342298893,120.982866072652
1343,"Kanakanabu",23.18375,120.7385
1344,"Kankanay",16.8764813448339,120.824429108978
1345,"Kavalan",24.8055407022995,121.725024960938
1346,"Kayan-Kenyah",2.72141386394452,113.7314745625
1347,"Kayan Proper",1.31824,111.70898
1348,"Kayanic",1.2508321598613,113.26492140625
1349,"Kei-Fordata",-6.63755326835154,131.990098764269
1350,"Kei-Tanimbar",-7.00951926999071,131.754505046909
1351,"Kelabitic",3.7972,115.64048
1352,"Kenyah",3.70180166666667,114.04251
1353,"Kilenge-Maleu",-5.72,148.42
1354,"Kilivila",-8.89549078462297,151.937688476562
1355,"Kilivila-Louisiades",-10.1357525709435,152.58639265625
1356,"Kinarayan",10.81307,122.2969
1357,"Kisar",-7.79529342401131,127.304077148438
1358,"Korap",-4.98333333333333,145.412
1359,"Kulisusu",-3.9562,122.631333333333
1360,"Kusaiean",5.3,163
1361,"Kuyan",11.29929,120.24364
1362,"Labo",-16.4291,167.442
1363,"Lamenu-Baki",-16.6348615384615,168.165307692308
1364,"Lamenu-Lewo",-16.6098,168.171
1365,"Land Dayak",1.186435,109.885255
1366,"Lavongai-Nalik",-3.01862717730469,151.300012158152
1367,"Longgu",-9.75,160.666667
1368,"Lower",-6.66733557666654,147.513427734375
1369,"Lower Baram",4.43404,114.33472
1370,"Loyalty Islands",-21.0366589574802,167.257056848958
1371,"Luang",-8.28711291040661,128.084573888573
1372,"Luang-Kisar",-8.09038511584849,127.772375192519
1373,"Madak",-4.04342622844082,152.266393626474
1374,"Magindanao",6.9453,124.50856
1375,"Magoric",-10.2392488109812,149.30419921875
1376,"Maisin",-9.20326228728919,148.770407226562
1377,"Malagasy",-21.0165669738492,46.04670078125
1378,"Malaita",-9.19428825695556,161.173544832116
1379,"Malaita-San Cristobal",-9.53243715278439,160.900547792069
1380,"Malay",-1.26741967006432,107.841287072478
1381,"Malayic",-0.685199899277996,107.597628410243
1382,"Malayo-Chamic",3.06827894697572,107.366895066961
1383,"Malekula Central",-16.1827189655172,167.398724137931
1384,"Malekula Coastal",-16.2449298823529,167.498665411765
1385,"Malekula Interior",-16.305112295082,167.476067213115
1386,"Mamanwa",9.18887,125.8374
1387,"Manam",-3.55317788486592,144.27664453125
1388,"Manobo",7.78036013479328,124.091198806818
1389,"Mansakan",7.09772,125.88649
1390,"Manus",-2.06124639400231,146.902162487973
1391,"Maranao-Iranon",7.11411772557127,120.34423828125
1392,"Markham",-6.66733557666654,147.513427734375
1393,"Marquesic",-4.9805674911519,217.007914386285
1394,"Marshallese",7.87763837400782,171.596844971193
1395,"Masela-South Babar",-8.2540918756856,129.587153698741
1396,"Masiwang",-3.3086450284688,130.570895103872
1397,"Melanau",2.5,111.5
1398,"Melanau-Kajang",2.495185,113.086275
1399,"Mengen",-5.22224651322738,151.435546875
1400,"Meso-Cordilleran",16.8742770098963,121.112466422364
1401,"Meso Melanesian",-6.02535098092675,154.941726553379
1402,"Micronesian",7.15326138795786,152.684481547185
1403,"Micronesian Proper",7.51260048393746,152.082564124039
1404,"Minahasan",1.3392003035903,124.807554140625
1405,"Misima",-10.682125,152.696155
1406,"Modang",1.249325,114.029845
1407,"Mokoreng-Loniu",-2.04460843486434,147.377576660156
1408,"Mongondowic",0.949503374741339,124.738112666268
1409,"Mono-Uruava",-6.65478493684365,155.606991025934
1410,"Mor",-2.9353,135.85
1411,"Muller-Schwaner ‘Punan'",1.1864386394452,113.291015625
1412,"Mumeng",-6.9199,146.639
1413,"Muna-Buton",-5.29137549240913,122.596913819819
1414,"Munan",-5.02494438828616,122.829238122306
1415,"Munic",-5.02494438828616,122.829238122306
1416,"Murut",5,116
1417,"Murutic",5,116
1418,"Naga",13.66966,123.290855
1419,"Nauruan",-1.11153781957284,166.528582279545
1420,"Nehan",-4.55594517837831,154.209427718905
1421,"Nehan-North Bougainville",-5.04462522720685,154.571640698346
1422,"Nemi",-20.6913331093453,164.81778984375
1423,"New Caledonian",-20.9731201459665,165.016103926809
1424,"New Georgia",-8.27576695052908,157.243721587612
1425,"New Ireland",-6.11694217390433,155.43651141764
1426,"Ngero",-5.71332637783856,147.9475328125
1427,"Ngero-Vitiaz",-5.65514374791234,147.700927846357
1428,"Nila-Serua",-6.53087,129.758145
1429,"Nimoa-Sudest",-11.4251866666667,153.378156666667
1430,"North",0.120075151795151,119.739964570313
1431,"North",-1.0284395343217,126.617086151343
1432,"North",-7.78828751401346,126.394981937641
1433,"North",-7.0520339099331,147.779025415929
1434,"North",-19.6993902928704,165.151145685369
1435,"North and Central Vanuatu",-15.9712994792931,167.579115364611
1436,"North Bomberai",-2.8274,132.69425
1437,"North Borneo",3.59445431803537,114.576019525315
1438,"North Central Cordilleran",17.198186710544,121.143503224479
1439,"North Mangyan",13.1667666666667,120.992333333333
1440,"North New Guinea",-5.28324248012223,146.658514418844
1441,"North Papuan Mainland-D'Entrecasteaux",-9.70423718934958,150.416950269311
1442,"North Sarawakan",3.19770906229864,114.125846847307
1443,"Northeast",1.51393,125.05212
1444,"Northeast Vanuatu-Banks Islands",-15.9025003626882,167.627443359103
1445,"Northeastern Luzon",17.0791377809639,122.101140078125
1446,"Northern",24.4702212559737,121.805219047224
1447,"Northern",3.27637795736041,124.154787910156
1448,"Northern",0.42569,120.89031
1449,"Northern",17.0791377809639,122.101140078125
1450,"Northern",-20.5344332846403,164.517780400815
1451,"Northern",-8.88191327910842,161.042556675595
1452,"Northern",-4.6906,145.975
1453,"Northern Cham",15.22336,109.1743
1454,"Northern Cordilleran",17.4796060955124,121.714873465794
1455,"Northern Luzon",17.0734938084636,121.317347161878
1456,"Northwest Formosan",23.8620179998242,121.294924829893
1457,"Northwest Seram",-3.07796030635209,128.283088067816
1458,"Nuclear",-9.87614713120379,150.386870103203
1459,"Nuclear",-13.9528614511339,179.182224614271
1460,"Nuclear Bel",-5.0198,145.7825
1461,"Nuclear Cordilleran",16.9789022586254,120.971071831734
1462,"Nuclear Muna-Buton",-5.02494438828616,122.829238122306
1463,"Nuclear Southern Cordilleran",16.2729421239946,121.186069494748
1464,"Nuclear Timor",-8.77386666666667,125.971333333333
1465,"Numbami",-7.0520339099331,147.779025415929
1466,"Nunusaku",-3.32373208819986,128.472369761659
1467,"Oceanic",-11.9420310196649,162.356912556949
1468,"Oumic",-10.2392488109812,149.30419921875
1469,"Paiwan",22.4232392837446,120.81793808125
1470,"Pak-Tong",-2.0527,147.767
1471,"Palawanic",9.15551694585844,118.630582441316
1472,"Pamona",-1.75,120.83
1473,"Pampangan",14.9734289651525,121.394334627891
1474,"Papuan Tip",-9.7296246526007,149.777569264275
1475,"Pasismanua",-6.20609004577463,149.7216796875
1476,"Periphera",11.1539,122.512
1477,"Peripheral",-7.63771453928455,147.103250148926
1478,"Philippine",12.3641095862894,122.582154050226
1479,"Piru Bay",-3.44661797912374,128.56701060858
1480,"Piva-Banoni",-6.33190735317394,155.204880859375
1481,"Polynesian",-15.0819516210018,185.131871122326
1482,"Ponapeic",5.97357274092988,160.532053416773
1483,"Ponapeic-Trukic",8.04346453313158,148.399729431668
1484,"Pukapuka",-10.9247420638001,194.156172375576
1485,"Puyuma",22.6899395128695,121.034384889323
1486,"Raja Ampat",-0.906253333333333,130.404053333333
1487,"Ramelaic",-8.48342337239972,125.766507792477
1488,"Rapanui",-27.1178128423212,250.628356933594
1489,"Reefs-Santa Cruz",-10.53704,165.8997325
1490,"Remote Oceanic",-15.029456717696,168.810025076235
1491,"Roinji-Nenaya",-5.8802,146.816333333333
1492,"Romblon",12.40466,122.56031
1493,"Rotuman",-12.7863633858312,177.138087277041
1494,"Rukai",22.8305598544833,120.847032057292
1495,"Saaroa",23.0371,120.651
1496,"Sabahan",5.73107,117.1215825
1497,"Saluan-Banggai",-1.24511996715581,123.343896972656
1498,"Sama-Bajaw",-0.944436337408041,121.819487054518
1499,"Samar-Waray",12,125
1500,"Sambalic",15.3291655555556,120.210713333333
1501,"Samoan",-14,190
1502,"Samoic-Outlier",-11.7724334982803,170.226312789227
1503,"San Cristobal",-10.0283888666667,160.500152133333
1504,"Sangiric",4.08737078401774,125.159446113281
1505,"Santa Isabel",-8.20351889098578,159.435997366477
1506,"Saposa-Tinputz",-5.73515564711474,155.104226972253
1507,"Sarmi",-2.150605,139.362325
1508,"Sarmi-Jayapura Bay",-2.28178666666667,139.7835
1509,"Sasak-Sumbawa",-8.69355400118156,116.8756434375
1510,"Sawai-Nuaulu",-3.2341,129.148
1511,"Schouten",-3.41064669958095,143.62549155692
1512,"Seediq",24.1626843189406,121.424105084375
1513,"Seram",-3.32904387664312,129.245454453222
1514,"Seram Straits",-3.44661797912374,128.56701060858
1515,"Siau",-3.153705,142.35401
1516,"Sinagoro-Keapara",-9.83362332687904,147.687058154297
1517,"Sinauna",14.62541,121.45323
1518,"Sio",-5.9604,147.353
1519,"Small Nambas",-16.4149705882353,167.563235294118
1520,"Solehua",-3.25,128.75
1521,"Solos",-4.88450498829041,154.480658485549
1522,"South",-0.875066448888053,112.68777146875
1523,"South",-4.66057035860752,127.242244344624
1524,"South",7.73671298636232,124.196162700725
1525,"South",-6.9985,146.754
1526,"South",-19.3485941176471,166.159882352941
1527,"South-Central Cordilleran",16.8742770098963,121.112466422364
1528,"South Bomberai",-3.66693,133.7915
1529,"South Halmahera",-0.810757406413835,129.813187372691
1530,"South Halmahera-West New Guinea",-1.47070363155964,132.40314602965
1531,"South Mangyan",12.5409650362058,121.221529296875
1532,"South New Ireland-Northwest Solomonic",-6.71964749376838,156.243364108212
1533,"South Vanuatu",-19.4704691895724,169.397649020158
1534,"Southeast",0.792831872729578,128.342370876875
1535,"Southeast Islands",-2.38930562994283,147.61206640625
1536,"Southeast Maluku",-7.1955022708103,131.63670818823
1537,"Southeast Solomonic",-9.51263089938648,160.656374789265
1538,"Southeastern",-3.34508622885528,121.803384593985
1539,"Southern",-0.105114346685338,122.40831640625
1540,"Southern",-7.75345127326905,131.283317612191
1541,"Southern",-21.68665,165.845285714286
1542,"Southern",-9.48232955828297,161.3683195875
1543,"Southern",-5.349,145.59
1544,"Southern Cordilleran",16.4159708725808,121.061089921721
1545,"Southwest",22.917922936146,120.76171875
1546,"Southwest",-4.6236,121.824
1547,"Southwest Babar",-8.28444635517256,129.917695058198
1548,"Southwest New Britain",-5.91097719769367,149.753045039062
1549,"Squliq",24.533554176288,121.393595210937
1550,"Suauic",-10.5223058174303,150.659185818142
1551,"Subanon",7.92156347960686,123.256781436681
1552,"Sula",-1.8234225,124.62890625
1553,"Sulu-Borneo",-1.93744789266849,121.69634794215
1554,"Tabar",-3.23796382264451,152.128678079871
1555,"Tagalog",14.4461087015762,121.456962846283
1556,"Tahitic",-22.3000498355049,199.601512622036
1557,"Taliabo",-1.8234225,124.62890625
1558,"Tami",-6.7002,147.732
1559,"Tanna",-19.5325318080683,169.353508236813
1560,"Taupota",-10.10336,150.426166
1561,"Tboli",6.19896696513434,124.427124023438
1562,"Temotu",-11.1426436363636,166.407151818182
1563,"Teun-Nila-Serua",-6.53087,129.758145
1564,"Thao",23.875791916101,120.877075195312
1565,"Three Rivers",-3.07796030635209,128.283088067816
1566,"Timor",-8.16736248048423,126.151745726803
1567,"Timor-Babar",-8.77386666666667,125.971333333333
1568,"Tokelauan",-8.95178497468883,188.463445097262
1569,"Tolitoli",1.14995,120.87458
1570,"Tomini",0.42569,120.89031
1571,"Tomini-Tolitoli",0.78782,120.882445
1572,"Tongic",-19.443459337596,187.631878059473
1573,"Trukic",8.5954356777187,145.16444303564
1574,"Tsou",23.5,120.75
1575,"Tsouic",23.2368214285714,120.723661428571
1576,"Tuam",-5.9046,147.7495
1577,"Tukangbesi-Bonerate",-5.82423770065508,122.132265214844
1578,"Ulat Inai",-3.07796030635209,128.283088067816
1579,"Uliase",-3.32028,128.93888
1580,"Umiray Dumaget",14.5164,122.1715
1581,"Utupua",-11.26955,166.484526666667
1582,"Utupua-Vanikoro",-11.4887028571429,166.697105714286
1583,"Vitiaz",-5.64605271198637,147.662395820397
1584,"Wailic",-21.415,165.4035
1585,"Wampar",-6.66733557666654,147.513427734375
1586,"Warayan",12,125
1587,"Waropen",-2.33,136.58
1588,"West",-0.75517483666604,112.883016101563
1589,"West",3.78566552016896,123.132232730469
1590,"West",-2.0629850790795,146.568766909871
1591,"West",-8.11720586847288,157.3068171875
1592,"West Central Papuan",-8.687815,146.714961
1593,"West Coast",-3.80945222222222,121.833694444444
1594,"West Damar",-8.07258086134465,128.463215743173
1595,"West Fijian",-17,177.3
1596,"West Fijian-Rotuman",-14.8931816929156,177.219043638521
1597,"West New Guinea",-1.86667136664712,133.957121223826
1598,"West Santo",-15.3564325,166.872869444444
1599,"West Southern Cordilleran",16.2141184366621,121.043391245623
1600,"Western",0.21727,116.76034
1601,"Western",-2.32191476584128,125.7848114511
1602,"Western",-5.02494438828616,122.829238122306
1603,"Western Oceanic",-7.04137181819797,151.090484067009
1604,"Western Plains",24.0606702737287,120.647989313616
1605,"Western Sulu Sama",6.27167,120.53586
1606,"Wetar",-7.78828751401346,126.394981937641
1607,"Willaumez",-5.28008994572581,150.628791666667
1608,"Wolio-Kamaru",-5.76494403414826,123.898927157444
1609,"Wotu-Wolio",-5.76494403414826,123.898927157444
1610,"Xaracuu-Xaragure",-21.7319,166.124
1611,"Yamdena",-7.75345127326905,131.283317612191
1612,"Yami",22.1889453684863,121.933780809292
1613,"Yapen",-2.1611701782454,135.107080490388
1614,"Zire-Tiri",-21.73455,165.637
1615,NA,21.4441956863561,120.713256267246
1616,NA,18.7166325012988,120.021701966325
1617,NA,8.93273492442815,117.930334962935
1618,NA,6.17380011493334,119.153790904934
1619,NA,5.15875613073142,121.408115648478
1620,NA,2.36772566263124,125.984100898055
1621,NA,0.398601489148018,131.403433436189
1622,NA,-4.92652169616355,143.770992027648
1623,NA,-5.08213820485225,144.736044213401
1624,NA,-5.2132701486646,144.97125055605
1625,NA,-5.44415315425384,145.857282848231
1626,NA,-5.62804071070649,146.683230805807
